class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F247580000020101_000000198203C,,,,,,,,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GvrgfY6eM6QQ,Bartolomeo Torresani,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/EBMKwsCza3hd,Ludovico Ariosto,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P7AXeJcnPriq,Primo libro de Madrigali a quatro voci di l'Hoste da Reggio,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/chsc4zkANNmU,Sa questo altier ch'io l'amo e ch'io l'adoro,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),,,Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani),Sa quest'altier ch'io l'amo e ch'io l'adoro (Torresani).md,8ySwYKM3m96G,143885632662057069665,text,,,,,,,,,,,,,,,,,,,,
